Country,City,PM2.5,PM10,NO2,SO2,CO,O3,AQI,Temperature,Humidity,WindSpeed,Date,Station_ID,Status
Vietnam,Delhi,146.74,359.12,error,144.83,13.6,27.41,9,20.5,3,17.33,9/30/2025,1803,Moderate
Vietnam,Hanoi,101,261.35,100.09,107.5,19.9,181.22,363,12.7,8,13.89,4/29/2025,5478,Unhealthy
China,Delhi,high,25.97,86.73,41.44,0.31,163.07,invalid,hot,52,15.65,04-09-24,3001,Unhealthy
France,Beijing,30.59,40.21,6.36,low,NaN,240.16,247,hot,38,10.58,04-09-24,8444,Good
India,HCM,285.1,38.27,95.51,40.68,0.59,84.25,185,hot,7,1.98,10-12-24,ID_err,Good
USA,Paris,294.49,unknown,26.08,149.36,9.62,34.75,350,-8.9,21,7.14,2/13/2025,2046,Good
China,HCM,215.48,382.29,error,58.99,12.4,242.63,101,23.4,44,4.13,12-07-24,6259,Moderate
USA,Beijing,240.02,187.65,91.63,27.75,12.17,26.98,30,-0.8,50,fast,4/30/2024,5819,Moderate
,Hanoi,210.81,366,56.52,low,16.01,182.65,122,37.7,90,19.09,09-10-25,ID_err,Moderate
France,Hanoi,118.47,93.4,107.93,145.02,11.15,198.21,invalid,30.5,80,18.94,8/27/2024,9856,Good
USA,999,285.17,unknown,error,123.02,8.44,56.4,46,25.1,42,1.07,11/27/2025,3757,Unhealthy
Vietnam,Hanoi,41.42,69.65,159.66,118.55,NaN,223.06,234,0.3,40,18.78,3/13/2025,2014,Unhealthy
Vietnam,Delhi,123.23,unknown,73.76,120.64,15.28,60.65,invalid,23.6,94,4.15,10-05-23,4501,Moderate
China,Hanoi,31.01,218.96,177.18,143.2,5.44,122.84,240,19.1,69,11.48,2/15/2023,5879,Moderate
USA,Beijing,140.92,unknown,171.64,105.98,18.06,bad,407,-3.5,wet,2.74,11/15/2023,5019,Unhealthy
China,999,165.32,311.26,173.28,63.62,1.9,184.51,316,-6.5,49,17.25,04-05-25,6546,Unhealthy
France,Hanoi,297.47,225.53,28.43,10.27,2.01,23.7,189,23.7,81,2.64,07-02-23,2741,Good
India,Beijing,high,180.41,92.97,48.34,10.99,111.45,145,42.6,30,1.9,9/14/2024,7270,Good
Vietnam,Paris,265.25,289.63,181.57,75.57,12.71,120.24,302,13.3,16,12.05,01-12-25,5484,Good
123,Beijing,138.42,206.06,93.68,130.84,14.79,67.16,invalid,hot,70,4.1,6/24/2024,3543,123
USA,Hanoi,86.25,87.26,60.69,low,12.44,bad,invalid,6.6,18,0.99,12/31/2023,7090,Unhealthy
USA,Paris,278.36,99.46,198.02,37.26,4.62,223.46,28,41.3,46,14.77,4/17/2024,9859,123
France,Hanoi,164.66,335.48,96.72,94.3,14.26,192.64,480,34.9,27,0.5,5/23/2023,4408,Moderate
USA,HCM,255.78,80.55,44.42,126.18,17.7,181.71,399,17.8,98,2.51,10-11-24,9809,Unhealthy
USA,HCM,179.78,unknown,error,9.97,14.32,152.94,317,hot,38,3.67,01-07-25,4995,Unhealthy
France,Hanoi,69.23,unknown,error,62.35,16.54,bad,55,hot,74,5.19,2/22/2025,2778,Good
,Hanoi,70.25,283.59,18.34,32.26,16.94,bad,227,13.2,19,11.76,12-08-25,2485,Unhealthy
Vietnam,999,264.78,164.5,112.39,low,15.4,128.65,319,6.7,72,17.99,6/26/2025,3055,Unhealthy
USA,Beijing,212.66,296.56,111.98,86.13,5.97,225.96,180,44.4,18,5.82,03-04-23,6673,Good
Vietnam,Delhi,91.33,95.63,15.44,43.13,16.63,240.32,118,hot,7,11.63,02-01-23,8863,Unhealthy
USA,Paris,46.85,29.91,62.76,48.58,NaN,195.38,invalid,37.3,78,4.29,7/25/2023,8648,Unhealthy
India,Hanoi,284.16,52.53,69.4,130.71,6.86,37.32,invalid,40,21,5.82,11/14/2025,ID_err,Unhealthy
China,HCM,211.16,40.83,73.68,67.67,0.29,72.87,364,8.8,40,fast,3/13/2024,2666,Unhealthy
India,Hanoi,high,unknown,169.61,20.79,15.55,48.36,500,15.4,12,5.63,3/15/2024,ID_err,Moderate
USA,HCM,84.18,356.44,116.7,127.65,0.3,173.14,29,30.5,32,14.98,7/13/2023,8765,Good
India,HCM,high,225.23,123.5,low,8.56,63.25,380,-5.4,63,1.02,7/19/2025,7935,Moderate
Vietnam,Paris,high,118.69,179.9,18.73,9.72,53.08,325,18.7,68,fast,11/30/2023,4943,Unhealthy
India,HCM,199.69,374.74,69.2,50.47,NaN,166.14,368,-1.1,49,3.39,05-01-25,2610,Good
China,,285.42,324.95,197.72,43.22,NaN,204.36,401,30.4,94,14.44,9/26/2025,ID_err,Unhealthy
123,Delhi,230.28,unknown,125.76,52.51,16,144.14,287,13,82,fast,05-08-25,8739,Moderate
China,Hanoi,138.03,78.05,130.96,10.53,2.91,208.45,136,-4.8,wet,18.52,10-03-24,1545,123
Vietnam,HCM,142.9,165.47,96.82,67.54,5.49,232.05,232,-4.2,7,9.57,10/25/2023,ID_err,Good
USA,Paris,137.67,20.51,74.22,54.87,6.57,178.23,invalid,hot,wet,13.23,3/26/2024,ID_err,Unhealthy
123,999,64.18,297.15,84.05,104.83,7.52,237.11,436,-3.3,48,0.22,12/21/2023,ID_err,Unhealthy
India,Delhi,144.82,123.31,170.07,low,8.68,105.23,480,-6.9,3,14.47,07-04-23,ID_err,Unhealthy
France,Delhi,277.61,223.67,42.56,57.82,0.43,92.06,invalid,17.4,48,17.64,04-02-25,5520,Moderate
China,Paris,11.31,356.88,122.86,low,NaN,193.69,237,13.5,14,17.72,5/14/2023,6551,Unhealthy
India,,295.36,unknown,110.05,23.15,9.52,186.87,257,37.3,56,10.84,06-07-25,ID_err,Good
India,Delhi,52.71,113.63,7.1,7.85,9.21,146.64,252,-5.6,17,17.14,9/15/2025,ID_err,Unhealthy
USA,Hanoi,205.29,227.16,135.28,low,3.65,107.59,409,hot,wet,18.83,3/19/2024,4292,Good
France,Hanoi,116.85,294.15,103.22,139.51,17.44,24.11,40,22.3,wet,6.74,07-01-24,3123,Unhealthy
USA,Delhi,68.13,50.71,97.69,low,4.87,116.51,139,41.9,46,fast,03-04-24,8907,Good
USA,HCM,high,50.43,168.7,120.21,11.82,26.43,30,27.5,57,3.61,3/22/2024,6589,Good
China,Paris,high,198.17,194.27,122.56,4.5,223.01,203,16.3,69,17.22,10/30/2023,7994,Good
China,Hanoi,8.51,120.86,error,125.14,8.84,185.9,354,26,52,2.17,12-05-25,2917,Unhealthy
France,Delhi,179,151.31,57.49,62.24,11.14,bad,167,33.2,43,15.3,5/26/2024,6411,123
USA,Beijing,287.96,109.26,108.54,88.66,15.62,69.91,261,1.5,84,16.93,04-12-24,4100,Moderate
USA,Delhi,62.84,85.61,179.49,69.64,5.07,90.64,475,-3.1,67,13.28,04-05-24,4819,Moderate
India,Beijing,41.21,322.14,75.55,low,1.88,155.9,498,42.4,wet,fast,3/13/2024,2420,Unhealthy
123,,185.7,368.67,error,142.39,12.24,212.51,373,23.2,83,8.02,12/24/2023,ID_err,Moderate
123,Hanoi,279.96,307.77,error,71.75,18.52,174.43,333,3,43,5.09,6/25/2024,6498,Moderate
USA,Beijing,119.02,222.09,195.25,133.45,18.27,184.56,223,5.5,wet,1.62,2/24/2024,6907,Moderate
India,Beijing,66.24,329.18,185.8,25.37,NaN,bad,97,31.8,51,7.5,02-01-23,1950,Unhealthy
India,Paris,262.48,255.85,99.8,40.08,4.88,98.26,345,39.9,62,12.98,8/15/2023,1033,Good
USA,Hanoi,181.27,260.29,19.14,3.2,2.18,68.02,283,37.7,wet,7.69,07-04-25,1333,Unhealthy
Vietnam,Beijing,266.84,318.19,183.23,135.88,16,160.81,256,32.1,18,9.24,1/18/2025,4218,Unhealthy
USA,Delhi,44.35,unknown,149.75,61.82,NaN,228.11,156,35.9,22,fast,10/31/2024,5454,Unhealthy
Vietnam,Paris,177.29,255.43,102.41,52.57,7.62,118.96,397,19.8,47,0.51,9/19/2023,2081,Unhealthy
USA,Paris,72.03,60.29,51.02,47.58,10.02,118.83,25,-3.8,58,19.64,9/20/2024,9855,Moderate
USA,Beijing,193.74,13.23,135.15,98.32,2.03,101.36,72,42.1,44,15.74,06-01-24,3801,Moderate
France,Hanoi,252.58,368.23,88.22,43.52,9.12,249.85,218,27.2,13,fast,9/15/2023,5593,Good
USA,Beijing,211.62,132.47,195.31,low,3.59,230.95,203,6.4,98,10.79,5/26/2023,8011,Moderate
India,Delhi,144.2,178.82,29.32,115.17,11.64,84.46,419,35,37,18.98,5/18/2024,2318,Moderate
France,Hanoi,249.16,311.09,18.37,87.89,19.28,221.69,153,20.6,79,9.79,3/20/2024,7572,Unhealthy
USA,Beijing,192.67,unknown,122.11,low,NaN,178.7,131,17.8,23,7.97,3/19/2025,6974,Good
India,Delhi,61.45,103.58,6.42,136.49,19.87,bad,145,2.2,28,fast,3/20/2025,9384,Unhealthy
Vietnam,999,268.77,187.73,28.83,96.78,19.81,149.32,invalid,44.9,94,4.78,4/20/2025,ID_err,Unhealthy
USA,999,high,225.09,132.89,24,0.18,151.56,6,30.6,wet,fast,05-01-24,4488,Unhealthy
USA,Paris,184.04,28.44,143.79,18.04,5.68,204.89,234,-3.2,48,8.06,12-09-23,3116,Moderate
USA,Delhi,153.32,341.14,53.96,92.14,14.47,bad,250,40.8,87,4.92,2/16/2023,3264,Good
USA,Hanoi,76.04,225.64,122.57,37.72,16.07,243.21,453,9.4,64,3.73,8/31/2024,2700,Good
Vietnam,Delhi,high,14.19,102.66,121.35,18.25,230.02,69,hot,79,fast,1/19/2024,4262,Unhealthy
Vietnam,Hanoi,8.03,346.82,39.84,low,8.71,84.41,303,19.4,29,7.63,3/31/2025,ID_err,Moderate
USA,999,165.63,212.53,179.93,130.21,1.05,bad,21,-6.9,21,4.17,6/28/2025,6844,Unhealthy
India,HCM,241.57,53.76,85.29,3.64,NaN,199.2,209,28.5,97,16.97,3/24/2025,ID_err,Good
China,Paris,21.95,205.5,71.91,99.9,15.49,211.58,187,0.3,98,2.46,7/15/2024,5479,Unhealthy
USA,,92.79,130.79,161.01,24.06,7.81,183.76,invalid,16.3,66,13.68,07-11-25,8909,Unhealthy
Vietnam,HCM,236.76,199.75,31.02,53.79,13.62,163.61,202,39.5,67,8.24,7/27/2025,6687,Unhealthy
India,Paris,219.35,227.2,28.7,143.06,9.96,51.96,169,30.4,17,fast,08-04-24,9456,Moderate
India,HCM,238.38,150.64,24.59,95.42,6.83,61.7,110,40.8,10,1.13,10/28/2025,1575,123
China,Hanoi,26.99,203.35,7.71,42.71,14.09,135.3,211,15.6,26,fast,1/30/2023,5787,Good
China,Beijing,80.91,15.17,error,85.59,14.29,33.92,415,12.9,69,1.94,11/13/2023,3374,Good
Vietnam,Paris,157.45,137.36,141.44,27.69,8.21,161.76,173,9.1,48,0.76,03-12-25,7420,Unhealthy
Vietnam,Paris,295.1,unknown,91.06,143.51,14.68,49.99,158,19.6,7,16.78,10-05-25,2170,Good
France,Hanoi,181.08,51.99,error,65.99,12.55,246.78,343,34.3,47,11.73,8/20/2023,1497,Moderate
France,Delhi,13.71,111.16,35.14,2.81,3.55,243.83,invalid,6.8,wet,2.52,12/19/2023,5112,123
Vietnam,Hanoi,77.39,364.72,62.27,127.13,7.33,41.09,72,2.7,wet,7.73,05-05-24,1449,Good
China,HCM,156.31,194.88,112.19,13.31,10.28,139.14,3,-5.4,16,1.29,3/15/2024,ID_err,Unhealthy
China,Paris,66.31,282.83,152.67,37.09,18.5,205.01,427,31.5,18,18.34,6/27/2023,9681,Moderate
China,Delhi,97.54,119.35,130.21,123.54,16.07,bad,487,22.7,95,4.87,9/20/2024,5373,123
Vietnam,,53.79,128.23,32.35,74.37,5.84,99.87,397,35.4,31,17.03,1/26/2023,4731,Moderate
123,HCM,195.52,133.49,153.31,146.67,NaN,199.52,31,9.2,8,fast,4/13/2024,8666,Unhealthy
France,Delhi,257.76,109.24,157.66,114.84,12.23,185.87,208,29.2,87,15.99,5/29/2025,1799,Good
France,Delhi,203.64,399.11,error,4.91,1.03,153.7,343,21.4,59,3.6,09-09-25,1824,Good
Vietnam,Delhi,80.63,23,37.28,8.4,0.52,bad,268,22.7,68,2.46,07-08-23,3405,Unhealthy
USA,Beijing,194.25,332.26,145.51,14.62,4.55,206.9,399,42.3,wet,1.02,7/14/2023,8140,Good
Vietnam,HCM,289.64,353.28,51.39,140.85,10.63,53.72,413,23.6,93,18.9,04-12-23,2921,Moderate
Vietnam,Beijing,high,14.1,136.38,63.94,9.56,172.5,312,7.6,21,6.87,6/16/2023,2996,123
USA,Beijing,284.47,69.16,125.99,low,3.39,25.21,92,0.6,24,2.44,9/30/2023,5765,Unhealthy
Vietnam,Hanoi,25.37,347.46,121.33,37.73,5.68,87.73,415,14.1,wet,7.49,02-10-23,6566,Good
France,HCM,175.76,201.65,51.84,93.56,5.94,18.53,316,-5.8,8,13.04,02-05-25,1876,Unhealthy
China,HCM,281.23,50.51,72.95,149.46,6.59,bad,206,hot,45,17.54,04-09-24,2198,Unhealthy
China,HCM,125.12,27.41,114.7,75.07,10.21,234.35,68,31.1,65,12.44,8/14/2023,ID_err,Good
India,Delhi,83.14,187.97,error,134.17,18.34,117.82,185,2.3,46,14.84,9/14/2023,ID_err,Moderate
China,Paris,133.56,43.59,44.94,127.85,18.52,16.14,349,36,78,17.65,09-01-25,9685,Good
China,Delhi,82.17,42.59,165.74,18.68,2.36,179.12,302,6.2,35,9.64,09-08-23,2508,Moderate
India,,299.52,100.13,136.85,123.74,17.93,bad,241,-8,57,18.09,11/20/2024,1186,Good
China,Beijing,219.68,185.68,56.17,22.29,3.67,115.01,499,41.3,57,8.51,7/19/2023,4380,Good
China,Hanoi,161.74,206.52,77.73,low,8.01,164.88,389,37.2,61,2.19,8/26/2023,1848,Unhealthy
USA,Hanoi,178.89,198.34,152.8,39.52,6.6,53.87,141,22.9,8,4.85,10/13/2025,3060,Moderate
France,Paris,111,135.36,14.56,133.05,19.53,78.5,414,7.5,34,2.68,1/26/2023,8722,Moderate
USA,HCM,high,56.54,134.85,44,0.88,156.17,450,7.1,3,13.6,12/25/2023,2905,Good
India,Paris,48.18,315.44,44.59,92.75,0.14,209.87,invalid,20.5,60,13.22,6/17/2025,3818,Unhealthy
Vietnam,999,155.07,119.53,131.28,43,7.21,110.73,296,44.2,11,13.28,10-05-23,2098,Unhealthy
USA,Delhi,228.24,208.54,91.42,12.66,6.71,30.2,34,4.9,64,11.67,10-02-24,ID_err,Unhealthy
Vietnam,Hanoi,8.48,295.8,156.19,19.74,17.73,235.54,341,43.4,wet,17.79,6/23/2024,1264,Moderate
China,Beijing,227.7,156.71,104.89,11.42,12.29,96.32,invalid,42.6,89,0.77,06-09-25,1204,123
France,Hanoi,294.44,132.92,34.57,86.09,1.6,230.59,invalid,41.1,2,11.38,5/13/2023,1220,Good
India,HCM,207.97,299.66,139.06,98.14,7.69,112.08,8,16.4,41,2.25,9/29/2023,ID_err,Good
China,Delhi,6.54,204.11,40.98,78,1.47,102.22,42,10.2,49,16.77,6/25/2024,ID_err,Good
USA,HCM,54.59,219.72,94.41,76.75,17.65,150.27,193,hot,17,10.7,10/18/2025,5346,Moderate
123,Paris,137.03,279.41,60.35,108.57,8.64,10.14,274,hot,18,4.92,10/19/2025,ID_err,Unhealthy
Vietnam,Beijing,57.03,137.4,error,91.92,16.53,bad,260,5.9,90,8.13,9/28/2023,7773,Moderate
USA,Delhi,242.4,129.07,152.22,104.46,4.42,69.94,307,21.8,59,16.56,8/21/2025,9861,Moderate
USA,Hanoi,197.6,172,9.12,87.48,5.9,242.66,359,-4,48,6.66,06-06-25,ID_err,Moderate
USA,Delhi,193.01,310.82,190.92,126.03,16.94,238.12,64,14.6,29,5.71,10-02-23,7681,Unhealthy
China,Delhi,221.23,47.82,120.19,98.8,16.91,204.33,465,16.7,53,18.79,5/31/2023,7921,Good
India,Hanoi,high,23.17,169.49,low,18.18,72.07,153,35.8,68,4.12,04-02-24,6463,Moderate
France,Hanoi,150.81,148.61,error,52.92,11.95,161.09,46,hot,wet,4.81,1/27/2025,9372,Unhealthy
China,HCM,87.76,354.24,error,20.66,NaN,202.49,211,43.2,wet,9.14,10/13/2025,4196,123
USA,Beijing,298.7,200.36,149.04,95.54,16.41,126.4,262,36.9,61,1.46,02-06-23,8639,Good
USA,Beijing,149.87,42.53,14.61,64.71,13.96,218.28,300,35.2,19,1.63,11/15/2025,3002,Good
Vietnam,HCM,80.04,106.46,65.11,108.46,12.65,79.54,429,1.8,84,2.21,1/13/2025,ID_err,123
India,Delhi,128.57,169.43,58.8,40.42,5,121.3,invalid,17.9,1,fast,3/14/2024,4602,Moderate
USA,Beijing,17.47,364.69,5.59,11.65,19.12,59.48,448,15.2,43,17.16,11-06-24,7038,Good
Vietnam,Delhi,high,64.05,6.38,31.59,6.93,33.83,invalid,hot,91,2.06,3/28/2023,4764,Moderate
India,Paris,246.04,316.11,160.8,147.87,NaN,12.87,373,-1.6,74,6.03,9/26/2024,2456,Unhealthy
123,Delhi,196.08,395.16,152.31,56.66,8.98,246.9,284,hot,62,fast,4/27/2025,7046,Moderate
France,Paris,206.25,110.92,52.96,40.26,3.16,88.13,391,29.5,27,4.75,4/14/2024,8804,Good
France,999,113.92,197.35,116.44,27.82,12.59,69.06,invalid,9.8,44,1.78,12/20/2024,4950,Unhealthy
Vietnam,Beijing,92.55,49.95,150.53,147.24,1.2,189.14,430,17.9,98,2.74,10-02-24,7289,Good
India,Hanoi,high,374.04,122.96,122.61,9.97,bad,121,11.3,57,13.08,1/16/2023,7491,Moderate
USA,Hanoi,72.96,374.83,21.32,38.21,14.84,28.86,invalid,39.4,86,fast,8/21/2023,2994,Unhealthy
Vietnam,Paris,156,312.68,181.45,97.18,3.52,239.68,299,25.1,15,9.09,12/26/2023,ID_err,Good
India,Beijing,281.1,313.59,123.32,138.75,13.9,190.62,195,-2.9,69,5.17,3/14/2023,ID_err,Moderate
France,Beijing,280.84,178.48,198.88,13.02,0.18,218.72,239,24.8,99,13.62,09-05-23,8619,Moderate
India,HCM,265.32,214.12,141.05,79.08,16.06,156.95,393,-5.6,82,3.68,11/28/2025,1189,123
France,Hanoi,191.96,210.24,187.87,108.51,9.49,183.67,40,25.1,72,3.77,3/18/2023,1512,Unhealthy
France,Hanoi,199.83,327.11,54.93,77.35,5.21,146.95,406,8.8,35,9.34,03-05-23,9859,Moderate
Vietnam,Hanoi,172.56,339.54,error,88.83,16.51,245.45,264,11,wet,8.6,10-06-24,7027,Good
Vietnam,Hanoi,166.48,160.49,145.78,100.48,11.13,148.9,389,-2.5,29,6.27,8/22/2025,ID_err,Moderate
France,HCM,77.34,21.68,69.31,69.97,7.77,102.05,421,0.3,wet,15.28,03-07-23,1884,Unhealthy
India,Beijing,71.81,209.87,24.36,17.91,NaN,141.98,92,1,85,13.42,05-08-24,1903,Good
China,Paris,133.9,333.64,95.6,77.1,15.09,111.28,invalid,24.9,33,13.93,08-11-24,3331,Moderate
France,Beijing,238.22,353.72,15.69,108.72,5.61,39.06,314,4.8,74,12.53,4/30/2023,5196,Unhealthy
USA,Beijing,190.25,232.52,101.41,133.59,3.56,157,96,33.9,wet,2.31,5/30/2024,4155,Moderate
Vietnam,Paris,high,unknown,28.79,68.42,14.58,52.19,10,29.7,82,9.33,6/23/2024,5290,Moderate
India,Hanoi,19.19,371.06,91.08,128.85,12.05,181.8,113,44.1,81,12.37,12/13/2023,6713,Good
Vietnam,Paris,264.97,86.34,42.18,low,5.53,65.99,379,1.9,wet,10.27,11/14/2025,9099,123
France,HCM,238.24,363.12,12.94,96.31,11.68,78.7,430,23.7,9,15.89,01-10-25,3731,Good
China,Beijing,242.74,128.98,103.62,22.63,9.73,230.04,invalid,33.2,72,13.76,11-10-25,ID_err,Moderate
USA,Beijing,149.16,84.48,129.75,low,13.37,76.03,457,44.9,17,10.63,05-02-25,6765,123
USA,HCM,high,150.46,82.11,57.06,NaN,102.2,122,-1,39,7.24,1/20/2023,1870,Good
France,Paris,193.65,85.69,195.27,4.94,11.42,163.52,67,25.9,42,15.87,3/26/2023,4555,Good
China,Delhi,19.42,84.42,23.3,121.89,15.43,150.58,110,7.6,29,17.91,12/26/2023,8195,Moderate
India,,299.6,187.75,151.94,115.67,3.03,231.82,317,30.3,79,13.11,6/17/2024,6819,Good
India,Beijing,197.35,214.2,135.09,113.27,8.85,178.88,247,18.6,52,17.9,09-02-23,7830,Moderate
India,Hanoi,103.86,102.64,37.65,108.29,5.4,bad,181,28.8,11,14.62,08-09-24,6578,Moderate
Vietnam,Beijing,285.74,145.12,error,12.76,17.08,100.72,260,-2.3,49,5.22,12/27/2023,8632,Unhealthy
USA,Delhi,227.58,122.2,122.33,107.57,17.81,bad,145,8.7,97,6.19,1/31/2025,1174,123
China,Delhi,66.03,21.13,59.92,125.77,18.56,105.04,141,16.1,31,1.37,11/21/2023,6117,Moderate
France,Beijing,160.54,153.6,92.69,37.74,19.08,bad,164,22.1,wet,13.5,7/27/2023,7731,Moderate
China,999,237.51,255.54,error,91.31,13.28,51.5,337,-5.7,24,10.58,03-11-25,ID_err,Good
India,Delhi,85.94,90.32,error,low,NaN,123.51,383,hot,wet,18.64,4/20/2025,4649,123
Vietnam,Paris,132.72,136.21,28.81,64.9,NaN,24.22,199,23.7,31,17.49,10-08-24,7346,Good
China,HCM,35.65,326.2,196.32,85.65,13.34,bad,invalid,37.2,46,13.99,12/29/2023,ID_err,Moderate
123,Delhi,89.86,344.73,71.91,low,7.04,bad,411,1.8,41,8.88,07-02-25,8225,Moderate
Vietnam,Paris,90.77,208.32,186.91,78.52,2.15,216.93,293,11.3,96,7.51,08-08-25,4369,Good
India,Hanoi,high,116.58,105.83,46.76,7.64,173.52,269,-9.2,73,fast,11/29/2025,7382,Unhealthy
Vietnam,Paris,10.11,70.33,135.87,12.81,1.33,68.08,140,31.1,9,5.43,5/31/2025,2269,Good
China,Beijing,296.07,273.5,170.41,104.77,12.57,136.85,271,39.5,52,8.58,7/29/2023,2866,Good
France,999,high,71.45,109.53,89.46,10.99,64.61,63,-7.3,15,8.3,3/25/2023,3642,Good
Vietnam,Beijing,high,388.3,error,106.13,14.54,bad,191,21.1,97,15.34,09-09-25,6819,Good
India,Hanoi,190.87,141.57,71.27,47.4,18.83,51.76,189,-7.2,87,16.03,07-02-25,2067,Unhealthy
France,999,143.87,128.47,50.02,33.8,11.81,107.46,40,6.7,78,4.73,11/17/2023,1769,Unhealthy
India,Delhi,180.4,280.59,57.81,141.7,2.51,226.02,14,11.5,39,11.79,04-12-24,3869,123
Vietnam,Hanoi,133.55,348.59,111.7,47.68,1.02,160.6,73,44.6,13,13.75,9/20/2023,1865,Moderate
India,Beijing,high,27.43,17.35,low,17.76,bad,78,25.3,70,fast,09-01-25,8498,Moderate
,Delhi,42.37,unknown,187.45,146.3,NaN,101.22,2,hot,28,10.76,12-09-25,5031,Unhealthy
,Beijing,56.2,314.86,110.88,low,3.63,54.07,invalid,0.8,11,17.49,1/23/2024,5238,Good
China,Hanoi,288.47,119,49.28,30.81,4.24,181.56,20,16.6,89,10.7,4/16/2024,7776,Moderate
USA,Delhi,266.18,322.78,116.35,37.73,17.57,207.65,290,27.6,50,4.24,3/17/2025,5450,Unhealthy
,Beijing,219.83,394.57,138.49,63.99,2.27,240.77,306,26.9,15,fast,7/20/2025,2788,Moderate
Vietnam,HCM,high,355.55,123.27,20.81,1.22,132.94,invalid,2.5,wet,8.15,08-07-24,5668,123
China,Delhi,249.83,268.32,46.86,88.1,7.94,135.31,253,hot,2,11.99,1/28/2025,7227,Good
India,Beijing,218.08,212.92,79.53,81.67,15.12,83.08,42,36.9,19,3.15,1/27/2024,2983,Moderate
China,Hanoi,52.3,202.02,132.79,111.02,15.58,59.39,161,-8.1,28,16.29,5/27/2024,8279,Good
Vietnam,Delhi,225.25,368.36,92.24,48.24,2.52,200.83,321,8.4,71,1.63,07-05-23,1176,123
France,Hanoi,287.53,293.82,78.67,87.43,7.21,239.36,445,40,89,6.52,04-06-23,ID_err,Moderate
France,Hanoi,18.29,194.29,141.93,62.03,8.4,165.9,292,-9.5,55,fast,02-04-23,7041,Good
USA,999,124.53,356.09,74.32,26.03,2.77,143.52,150,39,42,7.72,12/27/2025,1980,Good
France,Delhi,67.29,288.11,131.02,60.24,NaN,bad,291,24.6,90,1.05,6/28/2025,1644,Good
China,Hanoi,279.58,243.86,173.19,117.05,5.04,198.42,165,41.8,45,8.62,11/16/2024,2753,Good
India,Hanoi,80.88,202.51,188.86,140.87,12.61,125.44,337,0.4,37,2.45,09-06-23,6659,Unhealthy
France,Beijing,223.47,95.93,error,55.01,NaN,182.39,invalid,14.5,39,fast,12/22/2024,6483,123
China,Paris,42.16,unknown,20.79,1.9,9.31,153.35,350,22.5,74,17.7,1/25/2025,1102,Unhealthy
,HCM,193.78,128.08,158.98,55.2,18.66,226.44,26,30,34,4,02-09-24,5340,Unhealthy
France,999,120.26,18.65,153,144.31,18.85,bad,126,-4.1,57,12.59,12/31/2023,ID_err,Moderate
Vietnam,Beijing,172.89,66.3,183.2,96.05,13.97,166.63,410,12.9,2,5.07,2/29/2024,2458,123
China,Hanoi,110.16,308.19,45.28,123.71,16.42,204.55,67,37.9,54,18.01,01-04-24,9918,Good
123,Hanoi,289.91,360.5,68.61,31.15,17.05,173.95,131,hot,wet,0.14,8/25/2023,6564,Good
France,Hanoi,98.65,322.56,125.31,72.7,17.16,41.23,193,38,wet,6.35,01-04-24,1988,Moderate
USA,Hanoi,244.34,100.49,129.19,48.04,19.53,129.79,85,8.3,18,19.45,12-10-23,4055,123
China,Beijing,297.3,222.26,143.52,17.63,17.91,129.25,176,37.4,22,8.59,04-02-24,ID_err,Unhealthy
India,Beijing,high,28.19,73.53,20.38,17.75,bad,36,44.2,61,4.91,7/19/2024,3189,Moderate
Vietnam,Beijing,176.19,269.14,5.47,29.82,19.56,46.71,242,22.6,22,14.69,7/22/2024,ID_err,Moderate
Vietnam,Hanoi,10.1,49.79,125.99,low,12.89,189.46,invalid,hot,63,14.24,04-07-25,1589,Unhealthy
USA,HCM,219.95,190.95,167.25,71,16.42,105.51,32,41.4,80,2.6,6/22/2024,4338,Unhealthy
India,Paris,high,37.86,29.24,20.43,6.12,75.04,191,42.6,39,17.27,8/29/2023,6199,Good
,Delhi,28.74,185.06,error,112.93,11.23,221.78,10,24.8,67,13.67,12/14/2025,ID_err,Moderate
France,Beijing,76.43,24.17,122.38,140.14,16.58,129.8,450,31.6,76,16.29,3/28/2024,6801,Good
China,Hanoi,82.55,249,34.91,90.11,14.9,152.05,163,31,3,12.16,10/24/2025,5416,Moderate
USA,HCM,241.98,257.73,198.38,37.14,5.03,32,270,14.3,wet,4.24,7/13/2025,ID_err,Moderate
Vietnam,HCM,185.45,unknown,99.24,25.95,13.88,109.45,242,14.6,31,11.61,5/13/2024,6271,Unhealthy
India,HCM,112.07,102.81,error,132.72,5.94,107.45,225,16.5,32,2.07,04-02-23,6190,Unhealthy
Vietnam,Delhi,68.32,318.85,error,140.43,15.53,bad,327,30.6,63,11.3,10-02-24,4217,Good
India,Hanoi,143.98,100.77,177.54,48.42,0.83,180.83,244,15.7,57,fast,8/16/2023,1439,Unhealthy
,Delhi,high,99.32,154.68,63.78,2.69,173.46,44,20.9,63,fast,1/19/2025,8575,Good
France,Delhi,231.68,unknown,183.85,38.74,4.62,89.5,336,44.5,35,4.74,3/30/2024,ID_err,Moderate
France,HCM,292.13,135.62,error,125.12,10.45,74.51,192,1.7,2,fast,2/19/2023,ID_err,123
India,Hanoi,high,213.46,196.71,115.27,15.84,24.69,138,7.4,60,13.41,09-01-25,6910,Moderate
Vietnam,Delhi,high,253.64,59.97,33.13,7.79,35,69,24.3,wet,fast,05-01-23,7223,Moderate
